# campaign: vco-tuning-range
# record_id: 20260731-175947-0a12e6c
# generated_utc: 2026-07-31T18:00:13Z
# pdk_variant: gf180mcuD
# pdk_open_pdks_hash: c6d73a35f524070e85faff4a6a9eef49553ebc2b
# pdk_root: /Users/rwalters/.volare/gf180mcuD
# model_file: libs.tech/ngspice/sm141064.ngspice (+ sm141064_mim.ngspice via mimcap_* sections)
# switches: design.ngspice defaults (sw_stat_global=0, sw_stat_mismatch=0 -> nominal skew, no Monte Carlo)
# simulator: ngspice-46
# netlist: design/vco.sch -> sim/vco-tuning-range/netlist-snapshots/20260731-175947-0a12e6c.spice
# corners: 7 bundles{typical,ff,ss,fs,sf,all-slow,all-fast} x temp{-40,27,125}C x vdd{2.97,3.30,3.63}V x band{0..7} x vctrl{0.9..2.7 in 0.3V} = 3528 points
# dut: 5-stage current-starved single-ended CMOS ring VCO (DR-001 Decision 2),
#   3-bit band select via three cascaded switched-ratio mirror stages
#   (x1.65 / x1.65^2 / x1.65^4), fine control by a source-degenerated V->I
#   converter offset by a 2*Vgs reference so I_sum ~ (Vctrl + Voff)/Rdeg.
#   Topology and sizing rationale: design/README.md.
# fosc_hz: measured at the buffered output CLK over 4 whole cycles after tsettle
# isupply_a: average current out of that instance's own VDD_VCO ammeter over
#   the measurement window (whole block: bias + ring + output buffer + decap)
# bundles: typical/ff/ss/fs/sf are MOS-only (res_typical, moscap_typical);
#   all-slow = ss+res_ss+moscap_ss ; all-fast = ff+res_ff+moscap_ff
bundle,temp_c,vdd_v,band,vctrl_v,fosc_hz,isupply_a
typical,-40,2.97,4,1.2,3.84424e+07,8.51114e-05
typical,-40,2.97,4,1.5,4.57616e+07,9.62045e-05
typical,-40,2.97,4,1.8,5.34623e+07,0.000108416
typical,-40,2.97,4,2.1,6.13454e+07,0.000121267
typical,-40,2.97,4,2.4,6.97448e+07,0.000134421
typical,-40,2.97,4,2.7,7.82558e+07,0.000146961
typical,-40,2.97,5,0.9,5.31151e+07,0.000101491
typical,-40,2.97,5,1.2,6.46155e+07,0.00011798
typical,-40,2.97,5,1.5,7.73144e+07,0.000135581
typical,-40,2.97,5,1.8,9.08088e+07,0.000155777
typical,-40,2.97,5,2.1,1.04728e+08,0.000172721
typical,-40,2.97,5,2.4,1.19307e+08,0.000193664
typical,-40,2.97,5,2.7,1.34667e+08,0.000213143
typical,-40,2.97,6,0.9,9.4072e+07,0.000146568
typical,-40,2.97,6,1.2,1.15118e+08,0.000171202
typical,-40,2.97,6,1.5,1.38228e+08,0.000197499
typical,-40,2.97,6,1.8,1.62766e+08,0.000224771
typical,-40,2.97,6,2.1,1.88416e+08,0.000255632
typical,-40,2.97,6,2.4,2.1436e+08,0.000283968
typical,-40,2.97,6,2.7,2.40855e+08,0.00031307
typical,-40,2.97,7,0.9,1.61692e+08,0.000218906
typical,-40,2.97,7,1.2,1.9837e+08,0.000258427
typical,-40,2.97,7,1.5,2.37941e+08,0.000300201
typical,-40,2.97,7,1.8,2.79011e+08,0.000343971
typical,-40,2.97,7,2.1,3.20554e+08,0.000386589
typical,-40,2.97,7,2.4,3.62331e+08,0.000432788
typical,-40,2.97,7,2.7,4.04157e+08,0.00047559
typical,-40,3.30,0,0.9,3842450,4.27848e-05
typical,-40,3.30,0,1.2,4583920,4.55362e-05
typical,-40,3.30,0,1.5,5364140,5.09889e-05
typical,-40,3.30,0,1.8,6184030,5.57141e-05
typical,-40,3.30,0,2.1,7021060,6.07879e-05
typical,-40,3.30,0,2.4,7859920,6.41782e-05
typical,-40,3.30,0,2.7,8694320,7.09213e-05
typical,-40,3.30,1,0.9,6164730,4.9865e-05
typical,-40,3.30,1,1.2,7357230,5.53798e-05
typical,-40,3.30,1,1.5,8629720,6.14281e-05
typical,-40,3.30,1,1.8,9941140,6.69584e-05
typical,-40,3.30,1,2.1,1.13113e+07,7.35626e-05
typical,-40,3.30,1,2.4,1.26552e+07,8.02035e-05
typical,-40,3.30,1,2.7,1.40787e+07,8.73057e-05
typical,-40,3.30,2,0.9,1.0358e+07,5.53529e-05
typical,-40,3.30,2,1.2,1.23701e+07,6.41345e-05
typical,-40,3.30,2,1.5,1.45266e+07,7.10075e-05
typical,-40,3.30,2,1.8,1.67804e+07,7.84782e-05
typical,-40,3.30,2,2.1,1.90832e+07,8.57463e-05
typical,-40,3.30,2,2.4,2.14226e+07,9.27632e-05
typical,-40,3.30,2,2.7,2.37818e+07,0.000101102
typical,-40,3.30,3,0.9,1.67054e+07,7.38896e-05
typical,-40,3.30,3,1.2,2.0029e+07,8.30703e-05
typical,-40,3.30,3,1.5,2.35865e+07,9.32395e-05
typical,-40,3.30,3,1.8,2.73216e+07,0.000103425
typical,-40,3.30,3,2.1,3.11668e+07,0.000116146
typical,-40,3.30,3,2.4,3.50174e+07,0.000126631
typical,-40,3.30,3,2.7,3.90223e+07,0.000138738
typical,-40,3.30,4,0.9,2.77518e+07,8.09798e-05
typical,-40,3.30,4,1.2,3.33961e+07,9.2917e-05
typical,-40,3.30,4,1.5,3.94716e+07,0.00010377
typical,-40,3.30,4,1.8,4.5886e+07,0.000117527
typical,-40,3.30,4,2.1,5.24822e+07,0.000129029
typical,-40,3.30,4,2.4,5.92441e+07,0.000143062
typical,-40,3.30,4,2.7,6.62491e+07,0.000155453
typical,-40,3.30,5,0.9,4.56146e+07,0.000111118
typical,-40,3.30,5,1.2,5.51897e+07,0.000127271
typical,-40,3.30,5,1.5,6.55328e+07,0.000144636
typical,-40,3.30,5,1.8,7.65201e+07,0.000164654
typical,-40,3.30,5,2.1,8.79426e+07,0.00018271
typical,-40,3.30,5,2.4,9.97979e+07,0.00020382
typical,-40,3.30,5,2.7,1.1196e+08,0.000223867
typical,-40,3.30,6,0.9,7.98306e+07,0.000154843
typical,-40,3.30,6,1.2,9.70601e+07,0.000181385
typical,-40,3.30,6,1.5,1.15902e+08,0.000209514
typical,-40,3.30,6,1.8,1.36144e+08,0.000237726
typical,-40,3.30,6,2.1,1.57092e+08,0.000266099
typical,-40,3.30,6,2.4,1.78972e+08,0.000297309
typical,-40,3.30,6,2.7,2.01522e+08,0.000327723
typical,-40,3.30,7,0.9,1.3541e+08,0.000230828
typical,-40,3.30,7,1.2,1.65838e+08,0.000271938
typical,-40,3.30,7,1.5,1.99442e+08,0.000313457
typical,-40,3.30,7,1.8,2.34978e+08,0.000359456
typical,-40,3.30,7,2.1,2.71754e+08,0.000406118
typical,-40,3.30,7,2.4,3.0976e+08,0.000453164
typical,-40,3.30,7,2.7,3.48055e+08,0.000498482
typical,-40,3.63,0,0.9,3590840,4.79443e-05
typical,-40,3.63,0,1.2,4260630,5.25578e-05
typical,-40,3.63,0,1.5,4984370,5.62604e-05
typical,-40,3.63,0,1.8,5719070,6.12483e-05
typical,-40,3.63,0,2.1,6461670,6.66035e-05
typical,-40,3.63,0,2.4,7220380,7.13801e-05
typical,-40,3.63,0,2.7,7992200,7.50097e-05
typical,-40,3.63,1,0.9,5708810,5.44103e-05
typical,-40,3.63,1,1.2,6787520,6.10574e-05
typical,-40,3.63,1,1.5,7927400,6.73179e-05
typical,-40,3.63,1,1.8,9109280,7.45704e-05
typical,-40,3.63,1,2.1,1.02991e+07,7.93757e-05
typical,-40,3.63,1,2.4,1.15406e+07,8.84954e-05
typical,-40,3.63,1,2.7,1.27645e+07,9.5306e-05
typical,-40,3.63,2,0.9,9534260,6.24542e-05
typical,-40,3.63,2,1.2,1.13367e+07,7.06015e-05
typical,-40,3.63,2,1.5,1.32508e+07,7.86814e-05
typical,-40,3.63,2,1.8,1.52364e+07,8.46791e-05
typical,-40,3.63,2,2.1,1.72782e+07,9.37868e-05
typical,-40,3.63,2,2.4,1.93202e+07,0.000100367
typical,-40,3.63,2,2.7,2.14668e+07,0.000107789
typical,-40,3.63,3,0.9,1.52192e+07,7.9598e-05
typical,-40,3.63,3,1.2,1.81494e+07,9.02628e-05
typical,-40,3.63,3,1.5,2.12656e+07,0.000101638
typical,-40,3.63,3,1.8,2.45125e+07,0.000113253
typical,-40,3.63,3,2.1,2.78263e+07,0.000122672
typical,-40,3.63,3,2.4,3.12574e+07,0.000136239
typical,-40,3.63,3,2.7,3.47234e+07,0.000149363
typical,-40,3.63,4,0.9,2.51662e+07,8.90839e-05
typical,-40,3.63,4,1.2,3.01182e+07,0.000103058
typical,-40,3.63,4,1.5,3.53819e+07,0.000112993
typical,-40,3.63,4,1.8,4.09068e+07,0.000125983
typical,-40,3.63,4,2.1,4.66401e+07,0.000139819
typical,-40,3.63,4,2.4,5.23454e+07,0.000153708
typical,-40,3.63,4,2.7,5.84128e+07,0.00016666
typical,-40,3.63,5,0.9,4.08407e+07,0.00011771
typical,-40,3.63,5,1.2,4.90415e+07,0.000137966
typical,-40,3.63,5,1.5,5.79217e+07,0.000156701
typical,-40,3.63,5,1.8,6.72712e+07,0.000175078
typical,-40,3.63,5,2.1,7.70292e+07,0.000194816
typical,-40,3.63,5,2.4,8.69575e+07,0.000215889
typical,-40,3.63,5,2.7,9.73133e+07,0.000234911
typical,-40,3.63,6,0.9,7.06206e+07,0.000166348
typical,-40,3.63,6,1.2,8.52909e+07,0.000193821
typical,-40,3.63,6,1.5,1.01271e+08,0.000223456
typical,-40,3.63,6,1.8,1.18209e+08,0.000252494
typical,-40,3.63,6,2.1,1.35827e+08,0.000280678
typical,-40,3.63,6,2.4,1.54409e+08,0.000311
typical,-40,3.63,6,2.7,1.73187e+08,0.000344922
typical,-40,3.63,7,0.9,1.17975e+08,0.000245213
typical,-40,3.63,7,1.2,1.43533e+08,0.000284792
typical,-40,3.63,7,1.5,1.71724e+08,0.000332233
typical,-40,3.63,7,1.8,2.01717e+08,0.00037475
typical,-40,3.63,7,2.1,2.33423e+08,0.000424126
typical,-40,3.63,7,2.4,2.66386e+08,0.000472113
typical,-40,3.63,7,2.7,3.00113e+08,0.000519301
typical,27,2.97,0,0.9,4469790,4.41464e-05
typical,27,2.97,0,1.2,5359030,4.96362e-05
typical,27,2.97,0,1.5,6302970,5.43496e-05
typical,27,2.97,0,1.8,7283060,5.97329e-05
typical,27,2.97,0,2.1,8284430,6.43973e-05
typical,27,2.97,0,2.4,9295490,6.97576e-05
typical,27,2.97,0,2.7,1.03362e+07,7.59759e-05
typical,27,2.97,1,0.9,7271450,5.34268e-05
typical,27,2.97,1,1.2,8730760,5.96911e-05
typical,27,2.97,1,1.5,1.02822e+07,6.59049e-05
typical,27,2.97,1,1.8,1.19169e+07,7.30648e-05
typical,27,2.97,1,2.1,1.35631e+07,7.93413e-05
typical,27,2.97,1,2.4,1.5298e+07,8.76375e-05
typical,27,2.97,1,2.7,1.70195e+07,9.40374e-05
typical,27,2.97,2,0.9,1.22051e+07,6.06441e-05
typical,27,2.97,2,1.2,1.46953e+07,6.82839e-05
typical,27,2.97,2,1.5,1.7347e+07,7.50478e-05
typical,27,2.97,2,1.8,2.01214e+07,8.40271e-05
typical,27,2.97,2,2.1,2.3004e+07,9.24384e-05
typical,27,2.97,2,2.4,2.59857e+07,0.000100335
typical,27,2.97,2,2.7,2.90012e+07,0.000110561
typical,27,2.97,3,0.9,2.01005e+07,7.65882e-05
typical,27,2.97,3,1.2,2.42572e+07,8.88575e-05
typical,27,2.97,3,1.5,2.87766e+07,9.96356e-05
typical,27,2.97,3,1.8,3.35353e+07,0.000112256
typical,27,2.97,3,2.1,3.84325e+07,0.000125598
typical,27,2.97,3,2.4,4.34857e+07,0.000137031
typical,27,2.97,3,2.7,4.87386e+07,0.00014965
typical,27,2.97,4,0.9,3.45736e+07,8.595e-05
typical,27,2.97,4,1.2,4.18914e+07,9.85743e-05
typical,27,2.97,4,1.5,4.99304e+07,0.000112232
typical,27,2.97,4,1.8,5.83161e+07,0.000125594
typical,27,2.97,4,2.1,6.71893e+07,0.000139626
typical,27,2.97,4,2.4,7.62175e+07,0.000154158
typical,27,2.97,4,2.7,8.58016e+07,0.000168918
typical,27,2.97,5,0.9,5.82235e+07,0.000118433
typical,27,2.97,5,1.2,7.10332e+07,0.000137394
typical,27,2.97,5,1.5,8.50763e+07,0.00015722
typical,27,2.97,5,1.8,1.00007e+08,0.000178771
typical,27,2.97,5,2.1,1.15742e+08,0.00020015
typical,27,2.97,5,2.4,1.32048e+08,0.000221136
typical,27,2.97,5,2.7,1.48768e+08,0.000243669
typical,27,2.97,6,0.9,1.02807e+08,0.000167888
typical,27,2.97,6,1.2,1.26272e+08,0.000197868
typical,27,2.97,6,1.5,1.51913e+08,0.000227233
typical,27,2.97,6,1.8,1.78912e+08,0.000258523
typical,27,2.97,6,2.1,2.06869e+08,0.000289319
typical,27,2.97,6,2.4,2.35447e+08,0.00032161
typical,27,2.97,6,2.7,2.64233e+08,0.000355178
typical,27,2.97,7,0.9,1.78592e+08,0.000251807
typical,27,2.97,7,1.2,2.19132e+08,0.000295305
typical,27,2.97,7,1.5,2.62239e+08,0.000343186
typical,27,2.97,7,1.8,3.06354e+08,0.000390177
typical,27,2.97,7,2.1,3.50524e+08,0.000437504
typical,27,2.97,7,2.4,3.94278e+08,0.000485931
typical,27,2.97,7,2.7,4.3717e+08,0.000534146
typical,27,3.30,0,0.9,4054040,4.89798e-05
typical,27,3.30,0,1.2,4834240,5.40867e-05
typical,27,3.30,0,1.5,5676610,5.85112e-05
typical,27,3.30,0,1.8,6524290,6.39126e-05
typical,27,3.30,0,2.1,7403380,6.92018e-05
typical,27,3.30,0,2.4,8304530,7.54328e-05
typical,27,3.30,0,2.7,9197010,7.97192e-05
typical,27,3.30,1,0.9,6535660,5.75927e-05
typical,27,3.30,1,1.2,7802450,6.51075e-05
typical,27,3.30,1,1.5,9162390,7.13063e-05
typical,27,3.30,1,1.8,1.05689e+07,7.78314e-05
typical,27,3.30,1,2.1,1.19973e+07,8.49854e-05
typical,27,3.30,1,2.4,1.34874e+07,9.16656e-05
typical,27,3.30,1,2.7,1.49525e+07,9.87206e-05
typical,27,3.30,2,0.9,1.08893e+07,6.48945e-05
typical,27,3.30,2,1.2,1.30318e+07,7.36381e-05
typical,27,3.30,2,1.5,1.52518e+07,8.04231e-05
typical,27,3.30,2,1.8,1.7725e+07,9.03495e-05
typical,27,3.30,2,2.1,2.01776e+07,9.73967e-05
typical,27,3.30,2,2.4,2.26915e+07,0.000106811
typical,27,3.30,2,2.7,2.52127e+07,0.000116661
typical,27,3.30,3,0.9,1.77096e+07,8.36628e-05
typical,27,3.30,3,1.2,2.12701e+07,9.53078e-05
typical,27,3.30,3,1.5,2.50744e+07,0.000106818
typical,27,3.30,3,1.8,2.90808e+07,0.000118363
typical,27,3.30,3,2.1,3.32224e+07,0.00013121
typical,27,3.30,3,2.4,3.74422e+07,0.000144398
typical,27,3.30,3,2.7,4.17545e+07,0.000157164
typical,27,3.30,4,0.9,3.01861e+07,9.17253e-05
typical,27,3.30,4,1.2,3.63975e+07,0.000105492
typical,27,3.30,4,1.5,4.30591e+07,0.000119644
typical,27,3.30,4,1.8,5.01198e+07,0.000135217
typical,27,3.30,4,2.1,5.74152e+07,0.000148479
typical,27,3.30,4,2.4,6.49705e+07,0.000161357
typical,27,3.30,4,2.7,7.26911e+07,0.000176181
typical,27,3.30,5,0.9,5.01145e+07,0.000125411
typical,27,3.30,5,1.2,6.07025e+07,0.000146817
typical,27,3.30,5,1.5,7.22498e+07,0.000165071
typical,27,3.30,5,1.8,8.44977e+07,0.000186653
typical,27,3.30,5,2.1,9.72193e+07,0.000207508
typical,27,3.30,5,2.4,1.09443e+08,0.000230824
typical,27,3.30,5,2.7,1.24434e+08,0.000252955
typical,27,3.30,6,0.9,8.73476e+07,0.000178373
typical,27,3.30,6,1.2,1.0658e+08,0.000205375
typical,27,3.30,6,1.5,1.2778e+08,0.000236172
typical,27,3.30,6,1.8,1.50374e+08,0.000269381
typical,27,3.30,6,2.1,1.74025e+08,0.000302563
typical,27,3.30,6,2.4,1.98466e+08,0.000334975
typical,27,3.30,6,2.7,2.23877e+08,0.000370408
typical,27,3.30,7,0.9,1.50374e+08,0.000263481
typical,27,3.30,7,1.2,1.84823e+08,0.000311026
typical,27,3.30,7,1.5,2.22466e+08,0.000358519
typical,27,3.30,7,1.8,2.61866e+08,0.000409351
typical,27,3.30,7,2.1,3.02443e+08,0.000459633
typical,27,3.30,7,2.4,3.43468e+08,0.000508844
typical,27,3.30,7,2.7,3.8469e+08,0.000559866
typical,27,3.63,0,0.9,3770840,5.5498e-05
typical,27,3.63,0,1.2,4482940,5.79311e-05
typical,27,3.63,0,1.5,5232410,6.51367e-05
typical,27,3.63,0,1.8,6013080,7.03871e-05
typical,27,3.63,0,2.1,6806680,7.37027e-05
typical,27,3.63,0,2.4,7610810,8.13063e-05
typical,27,3.63,0,2.7,8425700,8.46358e-05
typical,27,3.63,1,0.9,6025320,6.32554e-05
typical,27,3.63,1,1.2,7175510,7.08483e-05
typical,27,3.63,1,1.5,8392120,7.77034e-05
typical,27,3.63,1,1.8,9647530,8.52547e-05
typical,27,3.63,1,2.1,1.09336e+07,8.9389e-05
typical,27,3.63,1,2.4,1.22137e+07,9.91748e-05
typical,27,3.63,1,2.7,1.35362e+07,0.000106258
typical,27,3.63,2,0.9,9988470,7.2833e-05
typical,27,3.63,2,1.2,1.19024e+07,8.10635e-05
typical,27,3.63,2,1.5,1.39502e+07,8.65868e-05
typical,27,3.63,2,1.8,1.60459e+07,9.72476e-05
typical,27,3.63,2,2.1,1.82281e+07,0.00010667
typical,27,3.63,2,2.4,2.0426e+07,0.000112746
typical,27,3.63,2,2.7,2.26647e+07,0.000122693
typical,27,3.63,3,0.9,1.60905e+07,8.96212e-05
typical,27,3.63,3,1.2,1.9224e+07,0.000101809
typical,27,3.63,3,1.5,2.25565e+07,0.00011327
typical,27,3.63,3,1.8,2.60737e+07,0.000127298
typical,27,3.63,3,2.1,2.96135e+07,0.000138187
typical,27,3.63,3,2.4,3.32972e+07,0.000151275
typical,27,3.63,3,2.7,3.70904e+07,0.000164891
typical,27,3.63,4,0.9,2.73044e+07,0.000100358
typical,27,3.63,4,1.2,3.27319e+07,0.000114307
typical,27,3.63,4,1.5,3.85397e+07,0.000128083
typical,27,3.63,4,1.8,4.45826e+07,0.000141581
typical,27,3.63,4,2.1,5.09169e+07,0.000157709
typical,27,3.63,4,2.4,5.72777e+07,0.000171648
typical,27,3.63,4,2.7,6.39544e+07,0.000185124
typical,27,3.63,5,0.9,4.47083e+07,0.000135537
typical,27,3.63,5,1.2,5.38427e+07,0.000155172
typical,27,3.63,5,1.5,6.37211e+07,0.000175414
typical,27,3.63,5,1.8,7.41071e+07,0.000196637
typical,27,3.63,5,2.1,8.49666e+07,0.000219872
typical,27,3.63,5,2.4,9.60949e+07,0.000242781
typical,27,3.63,5,2.7,1.07876e+08,0.000264128
typical,27,3.63,6,0.9,7.70861e+07,0.000189343
typical,27,3.63,6,1.2,9.34678e+07,0.000217152
typical,27,3.63,6,1.5,1.11339e+08,0.000248187
typical,27,3.63,6,1.8,1.30345e+08,0.000281411
typical,27,3.63,6,2.1,1.50348e+08,0.000316213
typical,27,3.63,6,2.4,1.71195e+08,0.000349251
typical,27,3.63,6,2.7,1.92818e+08,0.000383119
typical,27,3.63,7,0.9,1.30767e+08,0.000276777
typical,27,3.63,7,1.2,1.59896e+08,0.00032309
typical,27,3.63,7,1.5,1.92041e+08,0.000371971
typical,27,3.63,7,1.8,2.26281e+08,0.000424385
typical,27,3.63,7,2.1,2.6194e+08,0.000477639
typical,27,3.63,7,2.4,2.98725e+08,0.000530171
typical,27,3.63,7,2.7,3.36383e+08,0.000581125
typical,125,2.97,0,0.9,4835710,5.98565e-05
typical,125,2.97,0,1.2,5765950,6.50382e-05
typical,125,2.97,0,1.5,6752780,7.01425e-05
typical,125,2.97,0,1.8,7777120,7.63501e-05
typical,125,2.97,0,2.1,8826560,8.19238e-05
typical,125,2.97,0,2.4,9917130,8.79161e-05
typical,125,2.97,0,2.7,1.10008e+07,9.37429e-05
typical,125,2.97,1,0.9,7908990,6.99893e-05
typical,125,2.97,1,1.2,9443160,7.72891e-05
typical,125,2.97,1,1.5,1.1083e+07,8.4443e-05
typical,125,2.97,1,1.8,1.27854e+07,9.19649e-05
typical,125,2.97,1,2.1,1.45568e+07,0.000100064
typical,125,2.97,1,2.4,1.63315e+07,0.00010813
typical,125,2.97,1,2.7,1.81869e+07,0.000116069
typical,125,2.97,2,0.9,1.31879e+07,7.77935e-05
typical,125,2.97,2,1.2,1.58072e+07,8.66572e-05
typical,125,2.97,2,1.5,1.86141e+07,9.52961e-05
typical,125,2.97,2,1.8,2.15471e+07,0.000104378
typical,125,2.97,2,2.1,2.45857e+07,0.000114825
typical,125,2.97,2,2.4,2.77334e+07,0.000124355
typical,125,2.97,2,2.7,3.09178e+07,0.000133325
typical,125,2.97,3,0.9,2.19117e+07,9.81917e-05
typical,125,2.97,3,1.2,2.63672e+07,0.000111228
typical,125,2.97,3,1.5,3.11684e+07,0.000123291
typical,125,2.97,3,1.8,3.62174e+07,0.000137571
typical,125,2.97,3,2.1,4.14825e+07,0.000150764
typical,125,2.97,3,2.4,4.68957e+07,0.000164744
typical,125,2.97,3,2.7,5.25147e+07,0.000179698
typical,125,2.97,4,0.9,3.88647e+07,0.000108696
typical,125,2.97,4,1.2,4.69681e+07,0.000123564
typical,125,2.97,4,1.5,5.57684e+07,0.000139551
typical,125,2.97,4,1.8,6.50617e+07,0.000154566
typical,125,2.97,4,2.1,7.48492e+07,0.000170985
typical,125,2.97,4,2.4,8.50188e+07,0.000187556
typical,125,2.97,4,2.7,9.54991e+07,0.000202875
typical,125,2.97,5,0.9,6.62356e+07,0.000148763
typical,125,2.97,5,1.2,8.05949e+07,0.000171694
typical,125,2.97,5,1.5,9.63386e+07,0.000193706
typical,125,2.97,5,1.8,1.13069e+08,0.000217738
typical,125,2.97,5,2.1,1.30549e+08,0.000242316
typical,125,2.97,5,2.4,1.48746e+08,0.000266919
typical,125,2.97,5,2.7,1.67388e+08,0.000292618
typical,125,2.97,6,0.9,1.17067e+08,0.000207389
typical,125,2.97,6,1.2,1.43335e+08,0.000238868
typical,125,2.97,6,1.5,1.7173e+08,0.000275755
typical,125,2.97,6,1.8,2.01348e+08,0.00031098
typical,125,2.97,6,2.1,2.31617e+08,0.000345528
typical,125,2.97,6,2.4,2.62216e+08,0.000379368
typical,125,2.97,6,2.7,2.92731e+08,0.000416581
typical,125,2.97,7,0.9,2.05017e+08,0.000304202
typical,125,2.97,7,1.2,2.49181e+08,0.000358694
typical,125,2.97,7,1.5,2.95137e+08,0.000408005
typical,125,2.97,7,1.8,3.41082e+08,0.000461348
typical,125,2.97,7,2.1,3.86254e+08,0.000513103
typical,125,2.97,7,2.4,4.29927e+08,0.000564546
typical,125,2.97,7,2.7,4.71874e+08,0.000613584
typical,125,3.30,0,0.9,4387810,6.4443e-05
typical,125,3.30,0,1.2,5210890,6.98454e-05
typical,125,3.30,0,1.5,6086900,7.46999e-05
typical,125,3.30,0,1.8,6986370,8.14759e-05
typical,125,3.30,0,2.1,7915690,8.69833e-05
typical,125,3.30,0,2.4,8839370,9.26706e-05
typical,125,3.30,0,2.7,9804030,9.88765e-05
typical,125,3.30,1,0.9,7112540,7.49423e-05
typical,125,3.30,1,1.2,8460100,8.25217e-05
typical,125,3.30,1,1.5,9893040,8.99702e-05
typical,125,3.30,1,1.8,1.13813e+07,9.8399e-05
typical,125,3.30,1,2.1,1.28971e+07,0.000105744
typical,125,3.30,1,2.4,1.44601e+07,0.000112997
typical,125,3.30,1,2.7,1.60516e+07,0.000121425
typical,125,3.30,2,0.9,1.17909e+07,8.34546e-05
typical,125,3.30,2,1.2,1.40608e+07,9.17264e-05
typical,125,3.30,2,1.5,1.64871e+07,0.000100996
typical,125,3.30,2,1.8,1.90049e+07,0.000110625
typical,125,3.30,2,2.1,2.16304e+07,0.00011978
typical,125,3.30,2,2.4,2.42775e+07,0.000130707
typical,125,3.30,2,2.7,2.70192e+07,0.000139624
typical,125,3.30,3,0.9,1.93693e+07,0.000104099
typical,125,3.30,3,1.2,2.31844e+07,0.00011712
typical,125,3.30,3,1.5,2.7277e+07,0.000130303
typical,125,3.30,3,1.8,3.15485e+07,0.000143738
typical,125,3.30,3,2.1,3.60004e+07,0.00015882
typical,125,3.30,3,2.4,4.05765e+07,0.000173193
typical,125,3.30,3,2.7,4.52749e+07,0.000186219
typical,125,3.30,4,0.9,3.40721e+07,0.000115084
typical,125,3.30,4,1.2,4.09025e+07,0.000129798
typical,125,3.30,4,1.5,4.83129e+07,0.000146003
typical,125,3.30,4,1.8,5.60478e+07,0.000162857
typical,125,3.30,4,2.1,6.41566e+07,0.000178229
typical,125,3.30,4,2.4,7.26393e+07,0.000195413
typical,125,3.30,4,2.7,8.12807e+07,0.00021155
typical,125,3.30,5,0.9,5.71898e+07,0.000154984
typical,125,3.30,5,1.2,6.9121e+07,0.000178861
typical,125,3.30,5,1.5,8.21364e+07,0.000203367
typical,125,3.30,5,1.8,9.59806e+07,0.000226343
typical,125,3.30,5,2.1,1.10483e+08,0.000251492
typical,125,3.30,5,2.4,1.25728e+08,0.000277063
typical,125,3.30,5,2.7,1.41448e+08,0.000301002
typical,125,3.30,6,0.9,9.988e+07,0.000215259
typical,125,3.30,6,1.2,1.21827e+08,0.000250485
typical,125,3.30,6,1.5,1.45854e+08,0.000286712
typical,125,3.30,6,1.8,1.71338e+08,0.000320506
typical,125,3.30,6,2.1,1.97908e+08,0.000360052
typical,125,3.30,6,2.4,2.25228e+08,0.000397157
typical,125,3.30,6,2.7,2.53052e+08,0.00043409
typical,125,3.30,7,0.9,1.74958e+08,0.000319909
typical,125,3.30,7,1.2,2.13944e+08,0.000372855
typical,125,3.30,7,1.5,2.55619e+08,0.000427342
typical,125,3.30,7,1.8,2.98524e+08,0.000483392
typical,125,3.30,7,2.1,3.41854e+08,0.000536699
typical,125,3.30,7,2.4,3.84912e+08,0.000591481
typical,125,3.30,7,2.7,4.27072e+08,0.000648964
typical,125,3.63,0,0.9,4079470,6.85719e-05
typical,125,3.63,0,1.2,4829560,7.41636e-05
typical,125,3.63,0,1.5,5616560,8.11889e-05
typical,125,3.63,0,1.8,6430260,8.63034e-05
typical,125,3.63,0,2.1,7263390,9.10441e-05
typical,125,3.63,0,2.4,8107660,9.75297e-05
typical,125,3.63,0,2.7,8954310,0.000104453
typical,125,3.63,1,0.9,6560840,8.09468e-05
typical,125,3.63,1,1.2,7775240,8.7797e-05
typical,125,3.63,1,1.5,9053130,9.4331e-05
typical,125,3.63,1,1.8,1.03882e+07,0.000102224
typical,125,3.63,1,2.1,1.17487e+07,0.000111004
typical,125,3.63,1,2.4,1.31197e+07,0.000119684
typical,125,3.63,1,2.7,1.45343e+07,0.000127602
typical,125,3.63,2,0.9,1.08145e+07,8.99336e-05
typical,125,3.63,2,1.2,1.284e+07,9.75611e-05
typical,125,3.63,2,1.5,1.50017e+07,0.000106487
typical,125,3.63,2,1.8,1.72394e+07,0.000118124
typical,125,3.63,2,2.1,1.95335e+07,0.000128153
typical,125,3.63,2,2.4,2.1912e+07,0.000137823
typical,125,3.63,2,2.7,2.42923e+07,0.000147048
typical,125,3.63,3,0.9,1.75931e+07,0.000112279
typical,125,3.63,3,1.2,2.09695e+07,0.000123386
typical,125,3.63,3,1.5,2.45519e+07,0.000136211
typical,125,3.63,3,1.8,2.82902e+07,0.000150146
typical,125,3.63,3,2.1,3.21735e+07,0.000165821
typical,125,3.63,3,2.4,3.61465e+07,0.000180073
typical,125,3.63,3,2.7,4.0246e+07,0.00019417
typical,125,3.63,4,0.9,3.07858e+07,0.000124316
typical,125,3.63,4,1.2,3.6761e+07,0.000138882
typical,125,3.63,4,1.5,4.31763e+07,0.000154672
typical,125,3.63,4,1.8,4.98929e+07,0.000170043
