bundle,temp_c,vdd_v,band,vctrl_v,fosc_hz,kvco_hz_per_v,kvco_over_f_per_v,isupply_a,inside_v1_band
typical,-40,3.63,4,1.20,3.01182e+07,1.702617e+07,0.56531,0.000103058,1
typical,-40,3.63,4,1.50,3.53819e+07,1.7981e+07,0.5082,0.000112993,1
typical,-40,3.63,4,1.80,4.09068e+07,1.876367e+07,0.45869,0.000125983,1
typical,-40,3.63,4,2.10,4.66401e+07,1.906433e+07,0.40875,0.000139819,1
typical,-40,3.63,4,2.40,5.23454e+07,1.962117e+07,0.37484,0.000153708,1
typical,-40,3.63,4,2.70,5.84128e+07,2.022467e+07,0.34624,0.00016666,1
typical,-40,3.63,5,0.90,4.08407e+07,2.7336e+07,0.66933,0.00011771,1
typical,-40,3.63,5,1.20,4.90415e+07,2.846833e+07,0.58049,0.000137966,1
typical,-40,3.63,5,1.50,5.79217e+07,3.038283e+07,0.52455,0.000156701,1
typical,-40,3.63,5,1.80,6.72712e+07,3.184583e+07,0.47339,0.000175078,1
typical,-40,3.63,5,2.10,7.70292e+07,3.28105e+07,0.42595,0.000194816,1
typical,-40,3.63,5,2.40,8.69575e+07,3.380683e+07,0.38877,0.000215889,1
typical,-40,3.63,5,2.70,9.73133e+07,3.451933e+07,0.35472,0.000234911,1
typical,-40,3.63,6,0.90,7.06206e+07,4.8901e+07,0.69245,0.000166348,1
typical,-40,3.63,6,1.20,8.52909e+07,5.1084e+07,0.59894,0.000193821,1
typical,-40,3.63,6,1.50,1.01271e+08,5.48635e+07,0.54175,0.000223456,1
typical,-40,3.63,6,1.80,1.18209e+08,5.759333e+07,0.48722,0.000252494,1
typical,-40,3.63,6,2.10,1.35827e+08,6.033333e+07,0.44419,0.000280678,1
typical,-40,3.63,6,2.40,1.54409e+08,6.226667e+07,0.40326,0.000311,1
typical,-40,3.63,6,2.70,1.73187e+08,6.259333e+07,0.36142,0.000344922,1
typical,-40,3.63,7,0.90,1.17975e+08,8.519333e+07,0.72213,0.000245213,1
typical,-40,3.63,7,1.20,1.43533e+08,8.958167e+07,0.62412,0.000284792,1
typical,-40,3.63,7,1.50,1.71724e+08,9.697333e+07,0.5647,0.000332233,1
typical,-40,3.63,7,1.80,2.01717e+08,1.028317e+08,0.50978,0.00037475,0
typical,-40,3.63,7,2.10,2.33423e+08,1.077817e+08,0.46174,0.000424126,0
typical,-40,3.63,7,2.40,2.66386e+08,1.1115e+08,0.41725,0.000472113,0
typical,-40,3.63,7,2.70,3.00113e+08,1.124233e+08,0.3746,0.000519301,0
typical,27,2.97,0,0.90,4469790,2964133,0.66315,4.41464e-05,0
typical,27,2.97,0,1.20,5359030,3055300,0.57012,4.96362e-05,0
typical,27,2.97,0,1.50,6302970,3206717,0.50876,5.43496e-05,0
typical,27,2.97,0,1.80,7283060,3302433,0.45344,5.97329e-05,0
typical,27,2.97,0,2.10,8284430,3354050,0.40486,6.43973e-05,0
typical,27,2.97,0,2.40,9295490,3419617,0.36788,6.97576e-05,0
typical,27,2.97,0,2.70,1.03362e+07,3469033,0.33562,7.59759e-05,1
typical,27,2.97,1,0.90,7271450,4864367,0.66897,5.34268e-05,0
typical,27,2.97,1,1.20,8730760,5017917,0.57474,5.96911e-05,0
typical,27,2.97,1,1.50,1.02822e+07,5310233,0.51645,6.59049e-05,1
typical,27,2.97,1,1.80,1.19169e+07,5468167,0.45886,7.30648e-05,1
typical,27,2.97,1,2.10,1.35631e+07,5635167,0.41548,7.93413e-05,1
typical,27,2.97,1,2.40,1.5298e+07,5760667,0.37656,8.76375e-05,1
typical,27,2.97,1,2.70,1.70195e+07,5738333,0.33716,9.40374e-05,1
typical,27,2.97,2,0.90,1.22051e+07,8300667,0.6801,6.06441e-05,1
typical,27,2.97,2,1.20,1.46953e+07,8569833,0.58317,6.82839e-05,1
typical,27,2.97,2,1.50,1.7347e+07,9043500,0.52133,7.50478e-05,1
typical,27,2.97,2,1.80,2.01214e+07,9428333,0.46857,8.40271e-05,1
typical,27,2.97,2,2.10,2.3004e+07,9773833,0.42488,9.24384e-05,1
typical,27,2.97,2,2.40,2.59857e+07,9995333,0.38465,0.000100335,1
typical,27,2.97,2,2.70,2.90012e+07,1.005167e+07,0.34659,0.000110561,1
typical,27,2.97,3,0.90,2.01005e+07,1.385567e+07,0.68932,7.65882e-05,1
typical,27,2.97,3,1.20,2.42572e+07,1.446017e+07,0.59612,8.88575e-05,1
typical,27,2.97,3,1.50,2.87766e+07,1.54635e+07,0.53736,9.96356e-05,1
typical,27,2.97,3,1.80,3.35353e+07,1.609317e+07,0.47989,0.000112256,1
typical,27,2.97,3,2.10,3.84325e+07,1.6584e+07,0.43151,0.000125598,1
typical,27,2.97,3,2.40,4.34857e+07,1.717683e+07,0.395,0.000137031,1
typical,27,2.97,3,2.70,4.87386e+07,1.750967e+07,0.35926,0.00014965,1
typical,27,2.97,4,0.90,3.45736e+07,2.439267e+07,0.70553,8.595e-05,1
typical,27,2.97,4,1.20,4.18914e+07,2.559467e+07,0.61098,9.85743e-05,1
typical,27,2.97,4,1.50,4.99304e+07,2.73745e+07,0.54825,0.000112232,1
typical,27,2.97,4,1.80,5.83161e+07,2.876483e+07,0.49326,0.000125594,1
typical,27,2.97,4,2.10,6.71893e+07,2.983567e+07,0.44405,0.000139626,1
typical,27,2.97,4,2.40,7.62175e+07,3.10205e+07,0.407,0.000154158,1
typical,27,2.97,4,2.70,8.58016e+07,3.1947e+07,0.37234,0.000168918,1
typical,27,2.97,5,0.90,5.82235e+07,4.2699e+07,0.73336,0.000118433,1
typical,27,2.97,5,1.20,7.10332e+07,4.475467e+07,0.63005,0.000137394,1
typical,27,2.97,5,1.50,8.50763e+07,4.828967e+07,0.5676,0.00015722,1
typical,27,2.97,5,1.80,1.00007e+08,5.11095e+07,0.51106,0.000178771,1
typical,27,2.97,5,2.10,1.15742e+08,5.340167e+07,0.46139,0.00020015,1
typical,27,2.97,5,2.40,1.32048e+08,5.504333e+07,0.41684,0.000221136,1
typical,27,2.97,5,2.70,1.48768e+08,5.573333e+07,0.37463,0.000243669,1
typical,27,2.97,6,0.90,1.02807e+08,7.821667e+07,0.76081,0.000167888,1
typical,27,2.97,6,1.20,1.26272e+08,8.184333e+07,0.64815,0.000197868,1
typical,27,2.97,6,1.50,1.51913e+08,8.773333e+07,0.57752,0.000227233,1
typical,27,2.97,6,1.80,1.78912e+08,9.159333e+07,0.51195,0.000258523,1
typical,27,2.97,6,2.10,2.06869e+08,9.4225e+07,0.45548,0.000289319,0
typical,27,2.97,6,2.40,2.35447e+08,9.560667e+07,0.40606,0.00032161,0
typical,27,2.97,6,2.70,2.64233e+08,9.595333e+07,0.36314,0.000355178,0
typical,27,2.97,7,0.90,1.78592e+08,1.351333e+08,0.75666,0.000251807,1
typical,27,2.97,7,1.20,2.19132e+08,1.394117e+08,0.6362,0.000295305,0
typical,27,2.97,7,1.50,2.62239e+08,1.4537e+08,0.55434,0.000343186,0
typical,27,2.97,7,1.80,3.06354e+08,1.471417e+08,0.4803,0.000390177,0
typical,27,2.97,7,2.10,3.50524e+08,1.4654e+08,0.41806,0.000437504,0
typical,27,2.97,7,2.40,3.94278e+08,1.4441e+08,0.36626,0.000485931,0
typical,27,2.97,7,2.70,4.3717e+08,1.429733e+08,0.32704,0.000534146,0
typical,27,3.30,0,0.90,4054040,2600667,0.6415,4.89798e-05,0
typical,27,3.30,0,1.20,4834240,2704283,0.5594,5.40867e-05,0
typical,27,3.30,0,1.50,5676610,2816750,0.4962,5.85112e-05,0
typical,27,3.30,0,1.80,6524290,2877950,0.44111,6.39126e-05,0
typical,27,3.30,0,2.10,7403380,2967067,0.40077,6.92018e-05,0
typical,27,3.30,0,2.40,8304530,2989383,0.35997,7.54328e-05,0
typical,27,3.30,0,2.70,9197010,2974933,0.32347,7.97192e-05,0
typical,27,3.30,1,0.90,6535660,4222633,0.64609,5.75927e-05,0
typical,27,3.30,1,1.20,7802450,4377883,0.56109,6.51075e-05,0
typical,27,3.30,1,1.50,9162390,4610750,0.50323,7.13063e-05,0
typical,27,3.30,1,1.80,1.05689e+07,4724850,0.44705,7.78314e-05,1
typical,27,3.30,1,2.10,1.19973e+07,4864167,0.40544,8.49854e-05,1
typical,27,3.30,1,2.40,1.34874e+07,4925333,0.36518,9.16656e-05,1
typical,27,3.30,1,2.70,1.49525e+07,4883667,0.32661,9.87206e-05,1
typical,27,3.30,2,0.90,1.08893e+07,7141667,0.65584,6.48945e-05,1
typical,27,3.30,2,1.20,1.30318e+07,7270833,0.55793,7.36381e-05,1
typical,27,3.30,2,1.50,1.52518e+07,7822000,0.51286,8.04231e-05,1
typical,27,3.30,2,1.80,1.7725e+07,8209667,0.46317,9.03495e-05,1
typical,27,3.30,2,2.10,2.01776e+07,8277500,0.41023,9.73967e-05,1
typical,27,3.30,2,2.40,2.26915e+07,8391833,0.36982,0.000106811,1
typical,27,3.30,2,2.70,2.52127e+07,8404000,0.33332,0.000116661,1
typical,27,3.30,3,0.90,1.77096e+07,1.186833e+07,0.67016,8.36628e-05,1
typical,27,3.30,3,1.20,2.12701e+07,1.227467e+07,0.57709,9.53078e-05,1
typical,27,3.30,3,1.50,2.50744e+07,1.301783e+07,0.51917,0.000106818,1
typical,27,3.30,3,1.80,2.90808e+07,1.358e+07,0.46697,0.000118363,1
typical,27,3.30,3,2.10,3.32224e+07,1.393567e+07,0.41947,0.00013121,1
typical,27,3.30,3,2.40,3.74422e+07,1.422017e+07,0.37979,0.000144398,1
typical,27,3.30,3,2.70,4.17545e+07,1.437433e+07,0.34426,0.000157164,1
typical,27,3.30,4,0.90,3.01861e+07,2.070467e+07,0.6859,9.17253e-05,1
typical,27,3.30,4,1.20,3.63975e+07,2.1455e+07,0.58946,0.000105492,1
typical,27,3.30,4,1.50,4.30591e+07,2.28705e+07,0.53114,0.000119644,1
typical,27,3.30,4,1.80,5.01198e+07,2.392683e+07,0.47739,0.000135217,1
typical,27,3.30,4,2.10,5.74152e+07,2.475117e+07,0.43109,0.000148479,1
typical,27,3.30,4,2.40,6.49705e+07,2.545983e+07,0.39187,0.000161357,1
typical,27,3.30,4,2.70,7.26911e+07,2.573533e+07,0.35404,0.000176181,1
typical,27,3.30,5,0.90,5.01145e+07,3.529333e+07,0.70425,0.000125411,1
typical,27,3.30,5,1.20,6.07025e+07,3.689217e+07,0.60775,0.000146817,1
typical,27,3.30,5,1.50,7.22498e+07,3.965867e+07,0.54891,0.000165071,1
typical,27,3.30,5,1.80,8.44977e+07,4.161583e+07,0.49251,0.000186653,1
typical,27,3.30,5,2.10,9.72193e+07,4.15755e+07,0.42765,0.000207508,1
typical,27,3.30,5,2.40,1.09443e+08,4.535783e+07,0.41444,0.000230824,1
typical,27,3.30,5,2.70,1.24434e+08,4.997e+07,0.40158,0.000252955,1
typical,27,3.30,6,0.90,8.73476e+07,6.4108e+07,0.73394,0.000178373,1
typical,27,3.30,6,1.20,1.0658e+08,6.738733e+07,0.63227,0.000205375,1
typical,27,3.30,6,1.50,1.2778e+08,7.299e+07,0.57122,0.000236172,1
typical,27,3.30,6,1.80,1.50374e+08,7.7075e+07,0.51256,0.000269381,1
typical,27,3.30,6,2.10,1.74025e+08,8.015333e+07,0.46059,0.000302563,1
typical,27,3.30,6,2.40,1.98466e+08,8.308667e+07,0.41864,0.000334975,1
typical,27,3.30,6,2.70,2.23877e+08,8.470333e+07,0.37835,0.000370408,0
typical,27,3.30,7,0.90,1.50374e+08,1.1483e+08,0.76363,0.000263481,1
typical,27,3.30,7,1.20,1.84823e+08,1.201533e+08,0.6501,0.000311026,1
typical,27,3.30,7,1.50,2.22466e+08,1.28405e+08,0.57719,0.000358519,0
typical,27,3.30,7,1.80,2.61866e+08,1.33295e+08,0.50902,0.000409351,0
typical,27,3.30,7,2.10,3.02443e+08,1.360033e+08,0.44968,0.000459633,0
typical,27,3.30,7,2.40,3.43468e+08,1.370783e+08,0.3991,0.000508844,0
typical,27,3.30,7,2.70,3.8469e+08,1.374067e+08,0.35719,0.000559866,0
typical,27,3.63,0,0.90,3770840,2373667,0.62948,5.5498e-05,0
typical,27,3.63,0,1.20,4482940,2435950,0.54338,5.79311e-05,0
typical,27,3.63,0,1.50,5232410,2550233,0.48739,6.51367e-05,0
typical,27,3.63,0,1.80,6013080,2623783,0.43635,7.03871e-05,0
typical,27,3.63,0,2.10,6806680,2662883,0.39122,7.37027e-05,0
typical,27,3.63,0,2.40,7610810,2698367,0.35454,8.13063e-05,0
typical,27,3.63,0,2.70,8425700,2716300,0.32238,8.46358e-05,0
typical,27,3.63,1,0.90,6025320,3833967,0.63631,6.32554e-05,0
typical,27,3.63,1,1.20,7175510,3944667,0.54974,7.08483e-05,0
typical,27,3.63,1,1.50,8392120,4120033,0.49094,7.77034e-05,0
typical,27,3.63,1,1.80,9647530,4235800,0.43906,8.52547e-05,0
typical,27,3.63,1,2.10,1.09336e+07,4276950,0.39117,8.9389e-05,1
typical,27,3.63,1,2.40,1.22137e+07,4337667,0.35515,9.91748e-05,1
typical,27,3.63,1,2.70,1.35362e+07,4408333,0.32567,0.000106258,1
typical,27,3.63,2,0.90,9988470,6379767,0.63871,7.2833e-05,0
typical,27,3.63,2,1.20,1.19024e+07,6602883,0.55475,8.10635e-05,1
typical,27,3.63,2,1.50,1.39502e+07,6905833,0.49503,8.65868e-05,1
typical,27,3.63,2,1.80,1.60459e+07,7129833,0.44434,9.72476e-05,1
typical,27,3.63,2,2.10,1.82281e+07,7300167,0.40049,0.00010667,1
typical,27,3.63,2,2.40,2.0426e+07,7394333,0.36201,0.000112746,1
typical,27,3.63,2,2.70,2.26647e+07,7462333,0.32925,0.000122693,1
typical,27,3.63,3,0.90,1.60905e+07,1.0445e+07,0.64914,8.96212e-05,1
typical,27,3.63,3,1.20,1.9224e+07,1.077667e+07,0.56058,0.000101809,1
typical,27,3.63,3,1.50,2.25565e+07,1.141617e+07,0.50611,0.00011327,1
typical,27,3.63,3,1.80,2.60737e+07,1.176167e+07,0.45109,0.000127298,1
typical,27,3.63,3,2.10,2.96135e+07,1.203917e+07,0.40654,0.000138187,1
typical,27,3.63,3,2.40,3.32972e+07,1.24615e+07,0.37425,0.000151275,1
typical,27,3.63,3,2.70,3.70904e+07,1.2644e+07,0.3409,0.000164891,1
typical,27,3.63,4,0.90,2.73044e+07,1.809167e+07,0.66259,0.000100358,1
typical,27,3.63,4,1.20,3.27319e+07,1.87255e+07,0.57209,0.000114307,1
typical,27,3.63,4,1.50,3.85397e+07,1.975117e+07,0.51249,0.000128083,1
typical,27,3.63,4,1.80,4.45826e+07,2.062867e+07,0.46271,0.000141581,1
typical,27,3.63,4,2.10,5.09169e+07,2.11585e+07,0.41555,0.000157709,1
typical,27,3.63,4,2.40,5.72777e+07,2.172917e+07,0.37937,0.000171648,1
typical,27,3.63,4,2.70,6.39544e+07,2.225567e+07,0.34799,0.000185124,1
typical,27,3.63,5,0.90,4.47083e+07,3.0448e+07,0.68104,0.000135537,1
typical,27,3.63,5,1.20,5.38427e+07,3.1688e+07,0.58853,0.000155172,1
typical,27,3.63,5,1.50,6.37211e+07,3.3774e+07,0.53003,0.000175414,1
typical,27,3.63,5,1.80,7.41071e+07,3.540917e+07,0.47781,0.000196637,1
typical,27,3.63,5,2.10,8.49666e+07,3.664633e+07,0.4313,0.000219872,1
typical,27,3.63,5,2.40,9.60949e+07,3.818233e+07,0.39734,0.000242781,1
typical,27,3.63,5,2.70,1.07876e+08,3.927033e+07,0.36403,0.000264128,1
typical,27,3.63,6,0.90,7.70861e+07,5.460567e+07,0.70837,0.000189343,1
typical,27,3.63,6,1.20,9.34678e+07,5.708817e+07,0.61078,0.000217152,1
typical,27,3.63,6,1.50,1.11339e+08,6.1462e+07,0.55203,0.000248187,1
typical,27,3.63,6,1.80,1.30345e+08,6.5015e+07,0.49879,0.000281411,1
typical,27,3.63,6,2.10,1.50348e+08,6.808333e+07,0.45284,0.000316213,1
typical,27,3.63,6,2.40,1.71195e+08,7.078333e+07,0.41347,0.000349251,1
typical,27,3.63,6,2.70,1.92818e+08,7.207667e+07,0.37381,0.000383119,1
typical,27,3.63,7,0.90,1.30767e+08,9.709667e+07,0.74252,0.000276777,1
typical,27,3.63,7,1.20,1.59896e+08,1.021233e+08,0.63869,0.00032309,1
typical,27,3.63,7,1.50,1.92041e+08,1.106417e+08,0.57614,0.000371971,1
typical,27,3.63,7,1.80,2.26281e+08,1.164983e+08,0.51484,0.000424385,0
typical,27,3.63,7,2.10,2.6194e+08,1.2074e+08,0.46095,0.000477639,0
typical,27,3.63,7,2.40,2.98725e+08,1.240717e+08,0.41534,0.000530171,0
typical,27,3.63,7,2.70,3.36383e+08,1.255267e+08,0.37317,0.000581125,0
typical,125,2.97,0,0.90,4835710,3100800,0.64123,5.98565e-05,0
typical,125,2.97,0,1.20,5765950,3195117,0.55414,6.50382e-05,0
typical,125,2.97,0,1.50,6752780,3351950,0.49638,7.01425e-05,0
typical,125,2.97,0,1.80,7777120,3456300,0.44442,7.63501e-05,0
typical,125,2.97,0,2.10,8826560,3566683,0.40409,8.19238e-05,0
typical,125,2.97,0,2.40,9917130,3623733,0.3654,8.79161e-05,0
typical,125,2.97,0,2.70,1.10008e+07,3612233,0.32836,9.37429e-05,1
typical,125,2.97,1,0.90,7908990,5113900,0.64659,6.99893e-05,0
typical,125,2.97,1,1.20,9443160,5290017,0.5602,7.72891e-05,0
typical,125,2.97,1,1.50,1.1083e+07,5570400,0.50261,8.4443e-05,1
typical,125,2.97,1,1.80,1.27854e+07,5789667,0.45283,9.19649e-05,1
typical,125,2.97,1,2.10,1.45568e+07,5910167,0.40601,0.000100064,1
typical,125,2.97,1,2.40,1.63315e+07,6050167,0.37046,0.00010813,1
typical,125,2.97,1,2.70,1.81869e+07,6184667,0.34006,0.000116069,1
typical,125,2.97,2,0.90,1.31879e+07,8731000,0.66205,7.77935e-05,1
typical,125,2.97,2,1.20,1.58072e+07,9043667,0.57212,8.66572e-05,1
typical,125,2.97,2,1.50,1.86141e+07,9566500,0.51394,9.52961e-05,1
typical,125,2.97,2,1.80,2.15471e+07,9952667,0.4619,0.000104378,1
typical,125,2.97,2,2.10,2.45857e+07,1.03105e+07,0.41937,0.000114825,1
typical,125,2.97,2,2.40,2.77334e+07,1.05535e+07,0.38053,0.000124355,1
typical,125,2.97,2,2.70,3.09178e+07,1.061467e+07,0.34332,0.000133325,1
typical,125,2.97,3,0.90,2.19117e+07,1.485167e+07,0.6778,9.81917e-05,1
typical,125,2.97,3,1.20,2.63672e+07,1.542783e+07,0.58511,0.000111228,1
typical,125,2.97,3,1.50,3.11684e+07,1.6417e+07,0.52672,0.000123291,1
typical,125,2.97,3,1.80,3.62174e+07,1.719017e+07,0.47464,0.000137571,1
typical,125,2.97,3,2.10,4.14825e+07,1.779717e+07,0.42903,0.000150764,1
typical,125,2.97,3,2.40,4.68957e+07,1.8387e+07,0.39208,0.000164744,1
typical,125,2.97,3,2.70,5.25147e+07,1.873e+07,0.35666,0.000179698,1
typical,125,2.97,4,0.90,3.88647e+07,2.701133e+07,0.69501,0.000108696,1
typical,125,2.97,4,1.20,4.69681e+07,2.817283e+07,0.59983,0.000123564,1
typical,125,2.97,4,1.50,5.57684e+07,3.0156e+07,0.54074,0.000139551,1
typical,125,2.97,4,1.80,6.50617e+07,3.180133e+07,0.48879,0.000154566,1
typical,125,2.97,4,2.10,7.48492e+07,3.326183e+07,0.44438,0.000170985,1
typical,125,2.97,4,2.40,8.50188e+07,3.44165e+07,0.40481,0.000187556,1
typical,125,2.97,4,2.70,9.54991e+07,3.493433e+07,0.36581,0.000202875,1
typical,125,2.97,5,0.90,6.62356e+07,4.786433e+07,0.72264,0.000148763,1
typical,125,2.97,5,1.20,8.05949e+07,5.017167e+07,0.62252,0.000171694,1
typical,125,2.97,5,1.50,9.63386e+07,5.41235e+07,0.5618,0.000193706,1
typical,125,2.97,5,1.80,1.13069e+08,5.701733e+07,0.50427,0.000217738,1
typical,125,2.97,5,2.10,1.30549e+08,5.946167e+07,0.45547,0.000242316,1
typical,125,2.97,5,2.40,1.48746e+08,6.139833e+07,0.41277,0.000266919,1
typical,125,2.97,5,2.70,1.67388e+08,6.214e+07,0.37123,0.000292618,1
typical,125,2.97,6,0.90,1.17067e+08,8.756e+07,0.74795,0.000207389,1
typical,125,2.97,6,1.20,1.43335e+08,9.1105e+07,0.63561,0.000238868,1
typical,125,2.97,6,1.50,1.7173e+08,9.668833e+07,0.56303,0.000275755,1
typical,125,2.97,6,1.80,2.01348e+08,9.981167e+07,0.49572,0.00031098,0
typical,125,2.97,6,2.10,2.31617e+08,1.014467e+08,0.43799,0.000345528,0
typical,125,2.97,6,2.40,2.62216e+08,1.018567e+08,0.38845,0.000379368,0
typical,125,2.97,6,2.70,2.92731e+08,1.017167e+08,0.34747,0.000416581,0
typical,125,2.97,7,0.90,2.05017e+08,1.472133e+08,0.71805,0.000304202,0
typical,125,2.97,7,1.20,2.49181e+08,1.502e+08,0.60277,0.000358694,0
typical,125,2.97,7,1.50,2.95137e+08,1.531683e+08,0.51897,0.000408005,0
typical,125,2.97,7,1.80,3.41082e+08,1.518617e+08,0.44524,0.000461348,0
typical,125,2.97,7,2.10,3.86254e+08,1.48075e+08,0.38336,0.000513103,0
typical,125,2.97,7,2.40,4.29927e+08,1.427e+08,0.33192,0.000564546,0
typical,125,2.97,7,2.70,4.71874e+08,1.398233e+08,0.29631,0.000613584,0
typical,125,3.30,0,0.90,4387810,2743600,0.62528,6.4443e-05,0
typical,125,3.30,0,1.20,5210890,2831817,0.54344,6.98454e-05,0
typical,125,3.30,0,1.50,6086900,2959133,0.48615,7.46999e-05,0
typical,125,3.30,0,1.80,6986370,3047983,0.43628,8.14759e-05,0
typical,125,3.30,0,2.10,7915690,3088333,0.39015,8.69833e-05,0
typical,125,3.30,0,2.40,8839370,3147233,0.35605,9.26706e-05,0
typical,125,3.30,0,2.70,9804030,3215533,0.32798,9.88765e-05,0
typical,125,3.30,1,0.90,7112540,4491867,0.63154,7.49423e-05,0
typical,125,3.30,1,1.20,8460100,4634167,0.54777,8.25217e-05,0
typical,125,3.30,1,1.50,9893040,4868667,0.49213,8.99702e-05,0
typical,125,3.30,1,1.80,1.13813e+07,5006767,0.43991,9.8399e-05,1
typical,125,3.30,1,2.10,1.28971e+07,5131333,0.39787,0.000105744,1
typical,125,3.30,1,2.40,1.44601e+07,5257500,0.36359,0.000112997,1
typical,125,3.30,1,2.70,1.60516e+07,5305000,0.3305,0.000121425,1
typical,125,3.30,2,0.90,1.17909e+07,7566333,0.64171,8.34546e-05,1
typical,125,3.30,2,1.20,1.40608e+07,7827000,0.55665,9.17264e-05,1
typical,125,3.30,2,1.50,1.64871e+07,8240167,0.49979,0.000100996,1
typical,125,3.30,2,1.80,1.90049e+07,8572167,0.45105,0.000110625,1
typical,125,3.30,2,2.10,2.16304e+07,8787667,0.40626,0.00011978,1
typical,125,3.30,2,2.40,2.42775e+07,8981333,0.36994,0.000130707,1
typical,125,3.30,2,2.70,2.70192e+07,9139000,0.33824,0.000139624,1
typical,125,3.30,3,0.90,1.93693e+07,1.2717e+07,0.65655,0.000104099,1
typical,125,3.30,3,1.20,2.31844e+07,1.31795e+07,0.56846,0.00011712,1
typical,125,3.30,3,1.50,2.7277e+07,1.394017e+07,0.51106,0.000130303,1
typical,125,3.30,3,1.80,3.15485e+07,1.4539e+07,0.46085,0.000143738,1
typical,125,3.30,3,2.10,3.60004e+07,1.504667e+07,0.41796,0.00015882,1
typical,125,3.30,3,2.40,4.05765e+07,1.54575e+07,0.38095,0.000173193,1
typical,125,3.30,3,2.70,4.52749e+07,1.566133e+07,0.34592,0.000186219,1
typical,125,3.30,4,0.90,3.40721e+07,2.2768e+07,0.66823,0.000115084,1
typical,125,3.30,4,1.20,4.09025e+07,2.373467e+07,0.58027,0.000129798,1
typical,125,3.30,4,1.50,4.83129e+07,2.524217e+07,0.52247,0.000146003,1
typical,125,3.30,4,1.80,5.60478e+07,2.640617e+07,0.47114,0.000162857,1
typical,125,3.30,4,2.10,6.41566e+07,2.76525e+07,0.43102,0.000178229,1
typical,125,3.30,4,2.40,7.26393e+07,2.854017e+07,0.3929,0.000195413,1
typical,125,3.30,4,2.70,8.12807e+07,2.880467e+07,0.35439,0.00021155,1
typical,125,3.30,5,0.90,5.71898e+07,3.977067e+07,0.69542,0.000154984,1
typical,125,3.30,5,1.20,6.9121e+07,4.157767e+07,0.60152,0.000178861,1
typical,125,3.30,5,1.50,8.21364e+07,4.4766e+07,0.54502,0.000203367,1
typical,125,3.30,5,1.80,9.59806e+07,4.724433e+07,0.49223,0.000226343,1
typical,125,3.30,5,2.10,1.10483e+08,4.9579e+07,0.44875,0.000251492,1
typical,125,3.30,5,2.40,1.25728e+08,5.160833e+07,0.41048,0.000277063,1
typical,125,3.30,5,2.70,1.41448e+08,5.24e+07,0.37045,0.000301002,1
typical,125,3.30,6,0.90,9.988e+07,7.315667e+07,0.73245,0.000215259,1
typical,125,3.30,6,1.20,1.21827e+08,7.662333e+07,0.62895,0.000250485,1
typical,125,3.30,6,1.50,1.45854e+08,8.251833e+07,0.56576,0.000286712,1
typical,125,3.30,6,1.80,1.71338e+08,8.675667e+07,0.50635,0.000320506,1
typical,125,3.30,6,2.10,1.97908e+08,8.981667e+07,0.45383,0.000360052,1
typical,125,3.30,6,2.40,2.25228e+08,9.190667e+07,0.40806,0.000397157,0
typical,125,3.30,6,2.70,2.53052e+08,9.274667e+07,0.36651,0.00043409,0
typical,125,3.30,7,0.90,1.74958e+08,1.299533e+08,0.74277,0.000319909,1
typical,125,3.30,7,1.20,2.13944e+08,1.34435e+08,0.62837,0.000372855,0
typical,125,3.30,7,1.50,2.55619e+08,1.409667e+08,0.55147,0.000427342,0
typical,125,3.30,7,1.80,2.98524e+08,1.43725e+08,0.48145,0.000483392,0
typical,125,3.30,7,2.10,3.41854e+08,1.4398e+08,0.42117,0.000536699,0
typical,125,3.30,7,2.40,3.84912e+08,1.4203e+08,0.36899,0.000591481,0
typical,125,3.30,7,2.70,4.27072e+08,1.405333e+08,0.32906,0.000648964,0
typical,125,3.63,0,0.90,4079470,2500300,0.6129,6.85719e-05,0
typical,125,3.63,0,1.20,4829560,2561817,0.53045,7.41636e-05,0
typical,125,3.63,0,1.50,5616560,2667833,0.47499,8.11889e-05,0
typical,125,3.63,0,1.80,6430260,2744717,0.42684,8.63034e-05,0
typical,125,3.63,0,2.10,7263390,2795667,0.3849,9.10441e-05,0
typical,125,3.63,0,2.40,8107660,2818200,0.3476,9.75297e-05,0
typical,125,3.63,0,2.70,8954310,2822167,0.31517,0.000104453,0
typical,125,3.63,1,0.90,6560840,4048000,0.61699,8.09468e-05,0
typical,125,3.63,1,1.20,7775240,4153817,0.53424,8.7797e-05,0
typical,125,3.63,1,1.50,9053130,4354933,0.48104,9.4331e-05,0
typical,125,3.63,1,1.80,1.03882e+07,4492617,0.43247,0.000102224,1
typical,125,3.63,1,2.10,1.17487e+07,4552500,0.38749,0.000111004,1
typical,125,3.63,1,2.40,1.31197e+07,4642667,0.35387,0.000119684,1
typical,125,3.63,1,2.70,1.45343e+07,4715333,0.32443,0.000127602,1
typical,125,3.63,2,0.90,1.08145e+07,6751667,0.62432,8.99336e-05,1
typical,125,3.63,2,1.20,1.284e+07,6978667,0.54351,9.75611e-05,1
typical,125,3.63,2,1.50,1.50017e+07,7332333,0.48877,0.000106487,1
typical,125,3.63,2,1.80,1.72394e+07,7553000,0.43812,0.000118124,1
typical,125,3.63,2,2.10,1.95335e+07,7787667,0.39868,0.000128153,1
typical,125,3.63,2,2.40,2.1912e+07,7931333,0.36196,0.000137823,1
typical,125,3.63,2,2.70,2.42923e+07,7934333,0.32662,0.000147048,1
